ZIP_CODE,DUNs,DUNs.1,utility,short_zip,city,state
15428,007911050EDC,007911050EDC,WPP,15428,DAWSON,PA
15429,007911050EDC,007911050EDC,WPP,15429,DENBO,PA
15430,007911050EDC,007911050EDC,WPP,15430,DICKERSON RUN,PA
15431,007911050EDC,007911050EDC,WPP,15431,DUNBAR,PA
15432,007911050EDC,007911050EDC,WPP,15432,DUNLEVY,PA
15433,007911050EDC,007911050EDC,WPP,15433,EAST MILLSBORO,PA
15434,007911050EDC,007911050EDC,WPP,15434,Elco,PA
15435,007911050EDC,007911050EDC,WPP,15435,FAIRBANK,PA
15436,007911050EDC,007911050EDC,WPP,15436,FAIRCHANCE,PA
15437,007911050EDC,007911050EDC,WPP,15437,FARMINGTON,PA
15438,007911050EDC,007911050EDC,WPP,15438,FAYETTE CITY,PA
15440,007911050EDC,007911050EDC,WPP,15440,GIBBON GLADE,PA
15442,007911050EDC,007911050EDC,WPP,15442,GRINDSTONE,PA
15443,007911050EDC,007911050EDC,WPP,15443,Hibbs,PA
15444,007911050EDC,007911050EDC,WPP,15444,HILLER,PA
15445,007911050EDC,007911050EDC,WPP,15445,HOPWOOD,PA
15446,007911050EDC,007911050EDC,WPP,15446,INDIAN HEAD,PA
15447,007911050EDC,007911050EDC,WPP,15447,ISABELLA,PA
15448,007911050EDC,007911050EDC,WPP,15448,JACOBS CREEK,PA
15450,007911050EDC,007911050EDC,WPP,15450,LA BELLA,PA
15451,007911050EDC,007911050EDC,WPP,15451,LAKE LYNN,PA
15454,007911050EDC,007911050EDC,WPP,15454,LECKRONE,PA
15455,007911050EDC,007911050EDC,WPP,15455,LEISENRING,PA
15456,007911050EDC,007911050EDC,WPP,15456,LEMONT FURNACE,PA
15458,007911050EDC,007911050EDC,WPP,15458,MC CLELLANDTOWN,PA
15459,007911050EDC,007911050EDC,WPP,15459,MARKLEYSBURG,PA
15460,007911050EDC,007911050EDC,WPP,15460,MARTIN,PA
15461,007911050EDC,007911050EDC,WPP,15461,MASONTOWN,PA
15462,007911050EDC,007911050EDC,WPP,15462,MELCROFT,PA
15463,007911050EDC,007911050EDC,WPP,15463,MERRITTSTOWN,PA
15464,007911050EDC,007911050EDC,WPP,15464,MILL RUN,PA
15465,007911050EDC,007911050EDC,WPP,15465,MOUNT BRADDOCK,PA
15466,007911050EDC,007911050EDC,WPP,15466,NEWELL ,PA
15467,007911050EDC,007911050EDC,WPP,15467,NEW GENEVA,PA
15468,007911050EDC,007911050EDC,WPP,15468,NEW SALEM,PA
15469,007911050EDC,007911050EDC,WPP,15469,NORMALVILLE,PA
15470,007911050EDC,007911050EDC,WPP,15470,OHIOPYLE,PA
15472,007911050EDC,007911050EDC,WPP,15472,OLIVER,PA
15473,007911050EDC,007911050EDC,WPP,15473,PERRYOPOLIS,PA
15474,007911050EDC,007911050EDC,WPP,15474,POINT MARION,PA
15475,007911050EDC,007911050EDC,WPP,15475,REPUBLIC,PA
15476,007911050EDC,007911050EDC,WPP,15476,Ronco,PA
15477,007911050EDC,007911050EDC,WPP,15477,ROSCOE,PA
15478,007911050EDC,007911050EDC,WPP,15478,SMITHFIELD,PA
15479,007911050EDC,007911050EDC,WPP,15479,SMITHTON,PA
15480,007911050EDC,007911050EDC,WPP,15480,SMOCK,PA
15482,007911050EDC,007911050EDC,WPP,15482,Star Junction,PA
15483,007911050EDC,007911050EDC,WPP,15483,STOCKDALE,PA
15484,007911050EDC,007911050EDC,WPP,15484,ULEDI,PA
15485,008967614,8967614,PENELEC,15485,URSINA,PA
15486,007911050EDC,007911050EDC,WPP,15486,VANDERBILT,PA
15488,007911050EDC,007911050EDC,WPP,15488,WALTERSBURG,PA
15489,007911050EDC,007911050EDC,WPP,15489,WEST LEISENRING,PA
15490,007911050EDC,007911050EDC,WPP,15490,WHITE,PA
15492,007911050EDC,007911050EDC,WPP,15492,WICKHAVEN,PA
15501,008967614,8967614,PENELEC,15501,SOMERSET,PA
15502,008967614,8967614,PENELEC,15502,HIDDEN VALLEY,PA
15520,008967614,8967614,PENELEC,15520,ACOSTA,PA
15521,008967614,8967614,PENELEC,15521,ALUM BANK,PA
15522,007911050EDC,007911050EDC,WPP,15522,BEDFORD,PA
15522,008967614,8967614,PENELEC,15522,BEDFORD,PA
15530,008967614,8967614,PENELEC,15530,BERLIN,PA
15531,007911050EDC,007911050EDC,WPP,15531,BOSWELL,PA
15531,008967614,8967614,PENELEC,15531,BOSWELL,PA
15533,007911050EDC,007911050EDC,WPP,15533,BREEZEWOOD,PA
15534,007911050EDC,007911050EDC,WPP,15534,BUFFALO MILLS,PA
15535,007911050EDC,007911050EDC,WPP,15535,CLEARVILLE,PA
15536,007911050EDC,007911050EDC,WPP,15536,CRYSTAL SPRING,PA
15537,007911050EDC,007911050EDC,WPP,15537,EVERETT,PA
15537,008967614,8967614,PENELEC,15537,EVERETT,PA
15539,008967614,8967614,PENELEC,15539,FISHERTOWN,PA
15540,008967614,8967614,PENELEC,15540,FORT HILL,PA
15541,008967614,8967614,PENELEC,15541,FRIEDENS,PA
15542,008967614,8967614,PENELEC,15542,GARRETT,PA
15544,008967614,8967614,PENELEC,15544,GRAY,PA
15545,007911050EDC,007911050EDC,WPP,15545,HYNDMAN,PA
15546,008967614,8967614,PENELEC,15546,JENNERS,PA
15547,008967614,8967614,PENELEC,15547,Jennerstown,PA
15549,008967614,8967614,PENELEC,15549,LISTIE,PA
15550,008967614,8967614,PENELEC,15550,MANNS CHOICE,PA
15551,008967614,8967614,PENELEC,15551,Markleton,PA
15552,008967614,8967614,PENELEC,15552,MEYERSDALE,PA
15554,008967614,8967614,PENELEC,15554,NEW PARIS,PA
15555,008967614,8967614,PENELEC,15555,QUECREEK,PA
15557,008967614,8967614,PENELEC,15557,ROCKWOOD,PA
15558,008967614,8967614,PENELEC,15558,SALISBURY,PA
15559,008967614,8967614,PENELEC,15559,SCHELLSBURG,PA
15561,008967614,8967614,PENELEC,15561,SIPESVILLE,PA
15562,008967614,8967614,PENELEC,15562,SPRINGS,PA
15563,008967614,8967614,PENELEC,15563,STOYSTOWN,PA
15601,007911050EDC,007911050EDC,WPP,15601,GREENSBURG,PA
15610,007911050EDC,007911050EDC,WPP,15610,ACME,PA
15611,007911050EDC,007911050EDC,WPP,15611,ADAMSBURG,PA
15612,007911050EDC,007911050EDC,WPP,15612,ALVERTON,PA
15613,007911050EDC,007911050EDC,WPP,15613,APOLLO,PA
15615,007911050EDC,007911050EDC,WPP,15615,Ardara,PA
15616,007911050EDC,007911050EDC,WPP,15616,ARMBURST,PA
15617,007911050EDC,007911050EDC,WPP,15617,ARONA,PA
15618,007911050EDC,007911050EDC,WPP,15618,AVONMORE,PA
15619,007911050EDC,007911050EDC,WPP,15619,BOVARD,PA
15620,007911050EDC,007911050EDC,WPP,15620,BRADENVILLE,PA
15622,007911050EDC,007911050EDC,WPP,15622,CHAMPION,PA
15623,007911050EDC,007911050EDC,WPP,15623,CLARIDGE,PA
15624,007911050EDC,007911050EDC,WPP,15624,Crabtree,PA
15625,007911050EDC,007911050EDC,WPP,15625,DARRAGH,PA
15626,007911050EDC,007911050EDC,WPP,15626,DELMONT,PA
15627,007911050EDC,007911050EDC,WPP,15627,DERRY,PA
15628,007911050EDC,007911050EDC,WPP,15628,DONEGAL,PA
15629,007911050EDC,007911050EDC,WPP,15629,EAST VANDERGRIFT,PA
15631,007911050EDC,007911050EDC,WPP,15631,EVERSON,PA
15632,007911050EDC,007911050EDC,WPP,15632,EXPORT,PA
15633,007911050EDC,007911050EDC,WPP,15633,Forbes Road,PA
15634,007911050EDC,007911050EDC,WPP,15634,WESTMORELAND ,PA
15635,007911050EDC,007911050EDC,WPP,15635,Hannastown,PA
15636,007911050EDC,007911050EDC,WPP,15636,HARRISON CITY,PA
15637,007911050EDC,007911050EDC,WPP,15637,HERMINIE,PA
15638,007911050EDC,007911050EDC,WPP,15638,HOSTETTER,PA
15639,007911050EDC,007911050EDC,WPP,15639,HUNKER,PA
15640,007911050EDC,007911050EDC,WPP,15640,HUTCHINSON,PA
15641,007911050EDC,007911050EDC,WPP,15641,HYDE PARK,PA
15642,007915606,7915606,DUQ,15642,IRWIN,PA
15642,007911050EDC,007911050EDC,WPP,15642,IRWIN,PA
15644,007911050EDC,007911050EDC,WPP,15644,JEANNETTE,PA
15646,007911050EDC,007911050EDC,WPP,15646,JONES MILLS,PA
15647,007911050EDC,007911050EDC,WPP,15647,LARIMER,PA
15650,007911050EDC,007911050EDC,WPP,15650,LATROBE,PA
15655,007911050EDC,007911050EDC,WPP,15655,LAUGHLINTOWN,PA
15656,007911050EDC,007911050EDC,WPP,15656,LEECHBURG,PA
15658,007911050EDC,007911050EDC,WPP,15658,LIGONIER,PA
15660,007911050EDC,007911050EDC,WPP,15660,LOWBER,PA
15661,007911050EDC,007911050EDC,WPP,15661,LOYALHANNA,PA
15662,007911050EDC,007911050EDC,WPP,15662,LUXOR,PA
15663,007911050EDC,007911050EDC,WPP,15663,MADISON,PA
15664,007911050EDC,007911050EDC,WPP,15664,MAMMOTH,PA
15665,007911050EDC,007911050EDC,WPP,15665,MANOR,PA
15666,007911050EDC,007911050EDC,WPP,15666,Mount Pleasant,PA
15668,007915606,7915606,DUQ,15668,MURRYSVILLE,PA
15668,007911050EDC,007911050EDC,WPP,15668,MURRYSVILLE,PA
15670,007911050EDC,007911050EDC,WPP,15670,NEW ALEXANDRIA,PA
15671,007911050EDC,007911050EDC,WPP,15671,NEW DERRY,PA
15672,007911050EDC,007911050EDC,WPP,15672,NEW STANTON,PA
15673,007911050EDC,007911050EDC,WPP,15673,NORTH APOLLO,PA
15674,007911050EDC,007911050EDC,WPP,15674,NORVELT,PA
15675,007911050EDC,007911050EDC,WPP,15675,PENN,PA
15676,007911050EDC,007911050EDC,WPP,15676,PLEASENT UNITY,PA
15677,007911050EDC,007911050EDC,WPP,15677,RECTOR,PA
15678,007911050EDC,007911050EDC,WPP,15678,RILLTON,PA
15679,007911050EDC,007911050EDC,WPP,15679,RUFFS DALE,PA
15680,007911050EDC,007911050EDC,WPP,15680,SALINA,PA
15681,007911050EDC,007911050EDC,WPP,15681,SALTSBURG,PA
15681,008967614,8967614,PENELEC,15681,SALTSBURG,PA
15682,007911050EDC,007911050EDC,WPP,15682,SCHENLEY,PA
15683,007911050EDC,007911050EDC,WPP,15683,SCOTTDALE,PA
15684,007911050EDC,007911050EDC,WPP,15684,SLICKVILLE,PA
15685,007911050EDC,007911050EDC,WPP,15685,Southwest,PA
15686,007911050EDC,007911050EDC,WPP,15686,SPRING CHURCH,PA
15687,007911050EDC,007911050EDC,WPP,15687,STAHLSTOWN,PA
15688,007911050EDC,007911050EDC,WPP,15688,TARRS,PA
15689,007911050EDC,007911050EDC,WPP,15689,UNITED,PA
15690,007911050EDC,007911050EDC,WPP,15690,VANDERGRIFT,PA
15691,007911050EDC,007911050EDC,WPP,15691,WENDEL,PA
15692,007911050EDC,007911050EDC,WPP,15692,WESTMORELAND CITY,PA
15693,007911050EDC,007911050EDC,WPP,15693,WHITNEY,PA
15695,007911050EDC,007911050EDC,WPP,15695,Wyano,PA
15696,007911050EDC,007911050EDC,WPP,15696,YOUNGSTOWN,PA
15697,007911050EDC,007911050EDC,WPP,15697,YOUNGWOOD,PA
15698,007911050EDC,007911050EDC,WPP,15698,YUKON,PA
15701,008967614,8967614,PENELEC,15701,INDIANA,PA
15710,008967614,8967614,PENELEC,15710,Alverda,PA
15711,008967614,8967614,PENELEC,15711,ANITA,PA
15712,008967614,8967614,PENELEC,15712,ARCADIA,PA
15713,008967614,8967614,PENELEC,15713,AULTMAN,PA
15714,008967614,8967614,PENELEC,15714,NORTHERN CAMBRIA,PA
15715,008967614,8967614,PENELEC,15715,BIG RUN ,PA
15716,008967614,8967614,PENELEC,15716,BLACK LICK,PA
15717,007911050EDC,007911050EDC,WPP,15717,BLAIRSVILLE,PA
15717,008967614,8967614,PENELEC,15717,BLAIRSVILLE,PA
15720,008967614,8967614,PENELEC,15720,BRUSH VALLEY,PA
15721,008967614,8967614,PENELEC,15721,BURNSIDE,PA
15722,008967614,8967614,PENELEC,15722,CARROLLTOWN,PA
15723,008967614,8967614,PENELEC,15723,Cahmbersville,PA
15724,008967614,8967614,PENELEC,15724,CHERRY TREE,PA
15725,008967614,8967614,PENELEC,15725,CLARKSBURG,PA
15727,008967614,8967614,PENELEC,15727,CLUNE,PA
15728,008967614,8967614,PENELEC,15728,CLYMER,PA
15729,008967614,8967614,PENELEC,15729,Commodore,PA
15731,008967614,8967614,PENELEC,15731,CORAL,PA
15732,007911050EDC,007911050EDC,WPP,15732,CREEKSIDE,PA
15734,008967614,8967614,PENELEC,15734,DIXONVILLE,PA
15736,007911050EDC,007911050EDC,WPP,15736,ELDERTON,PA
15737,008967614,8967614,PENELEC,15737,ELMORA,PA
15738,008967614,8967614,PENELEC,15738,Emeigh,PA
15739,008967614,8967614,PENELEC,15739,Ernest,PA
15741,008967614,8967614,PENELEC,15741,GIPSY,PA
15742,008967614,8967614,PENELEC,15742,Glen Campbell,PA
15744,008967614,8967614,PENELEC,15744,HAMILTON,PA
15745,008967614,8967614,PENELEC,15745,HEILWOOD,PA
15746,008967614,8967614,PENELEC,15746,HILLSDALE,PA
15747,008967614,8967614,PENELEC,15747,HOME,PA
15748,008967614,8967614,PENELEC,15748,HOMER CITY,PA
15750,008967614,8967614,PENELEC,15750,JOSEPHINE,PA
15752,008967614,8967614,PENELEC,15752,KENT,PA
15753,008967614,8967614,PENELEC,15753,LA JOSE,PA
15754,008967614,8967614,PENELEC,15754,LUCERNEMINES,PA
15756,008967614,8967614,PENELEC,15756,MC INTYRE,PA
15757,008967614,8967614,PENELEC,15757,MAHAFFEY,PA
15758,008967614,8967614,PENELEC,15758,MARCHAND ,PA
15759,008967614,8967614,PENELEC,15759,MARION CENTER,PA
15760,008967614,8967614,PENELEC,15760,MARSTELLER,PA
15761,008967614,8967614,PENELEC,15761,Mentcle,PA
15762,008967614,8967614,PENELEC,15762,NICKTOWN,PA
15763,008967614,8967614,PENELEC,15763,Northpoint,PA
15765,008967614,8967614,PENELEC,15765,Penn Run,PA
15767,008967614,8967614,PENELEC,15767,PUNXSUTAWNEY,PA
15771,008967614,8967614,PENELEC,15771,ROCHESTER MILLS,PA
15772,008967614,8967614,PENELEC,15772,ROSSITER,PA
15773,008967614,8967614,PENELEC,15773,SAINT BENEDICT,PA
15774,007911050EDC,007911050EDC,WPP,15774,SHELOCTA,PA
15774,008967614,8967614,PENELEC,15774,SHELOCTA,PA
15775,008967614,8967614,PENELEC,15775,SPANGLER,PA
15776,008967614,8967614,PENELEC,15776,SPRANKLE MILLS,PA
15777,008967614,8967614,PENELEC,15777,Starford,PA
15778,008967614,8967614,PENELEC,15778,TIMBLIN,PA
15779,008967614,8967614,PENELEC,15779,TORRANCE,PA
15780,008967614,8967614,PENELEC,15780,VALIER,PA
15781,008967614,8967614,PENELEC,15781,WALSTON,PA
15801,008967614,8967614,PENELEC,15801,DUBOIS,PA
15821,007911050EDC,007911050EDC,WPP,15821,BENEZETT,PA
15823,007911050EDC,007911050EDC,WPP,15823,BROCKPORT,PA
15823,008967614,8967614,PENELEC,15823,BROCKPORT,PA
15824,008967614,8967614,PENELEC,15824,BROCKWAY,PA
15825,008967614,8967614,PENELEC,15825,BROOKVILLE,PA
15827,007911050EDC,007911050EDC,WPP,15827,BYRNEDALE,PA
15828,008967614,8967614,PENELEC,15828,CLARINGTON,PA
15829,007911050EDC,007911050EDC,WPP,15829,CORSICA,PA
15829,008967614,8967614,PENELEC,15829,CORSICA,PA
15831,007911050EDC,007911050EDC,WPP,15831,DAGUS MINES,PA
15832,007911050EDC,007911050EDC,WPP,15832,DRIFTWOOD,PA
15834,007911050EDC,007911050EDC,WPP,15834,EMPORIUM,PA
15840,008967614,8967614,PENELEC,15840,FALLS CREEK,PA
15841,007911050EDC,007911050EDC,WPP,15841,FORCE,PA
15845,007911050EDC,007911050EDC,WPP,15845,JOHNSONBURG,PA
15846,007911050EDC,007911050EDC,WPP,15846,KERSEY,PA
15847,008967614,8967614,PENELEC,15847,KNOX DALE,PA
15848,008967614,8967614,PENELEC,15848,LUTHERSBURG,PA
15849,008967614,8967614,PENELEC,15849,PENFIELD,PA
15851,008967614,8967614,PENELEC,15851,REYNOLDSVILLE,PA
15853,007911050EDC,007911050EDC,WPP,15853,RIDGWAY,PA
15856,008967614,8967614,PENELEC,15856,ROCKTON,PA
15857,007911050EDC,007911050EDC,WPP,15857,SAINT MARYS,PA
15860,008967614,8967614,PENELEC,15860,SIGEL,PA
15861,007911050EDC,007911050EDC,WPP,15861,SINNAMAHONING,PA
15863,008967614,8967614,PENELEC,15863,STUMP CREEK,PA
15864,007911050EDC,007911050EDC,WPP,15864,SUMMERVILLE,PA
15864,008967614,8967614,PENELEC,15864,SUMMERVILLE,PA
15865,008967614,8967614,PENELEC,15865,SYKESVILLE,PA
15866,008967614,8967614,PENELEC,15866,TROUTVILLE,PA
15868,007911050EDC,007911050EDC,WPP,15868,WEEDVILLE,PA
15870,007911050EDC,007911050EDC,WPP,15870,WILCOX,PA
15901,008967614,8967614,PENELEC,15901,JOHNSTOWN,PA
15902,008967614,8967614,PENELEC,15902,JOHNSTOWN,PA
15904,008967614,8967614,PENELEC,15904,JOHNSTOWN,PA
15905,008967614,8967614,PENELEC,15905,JOHNSTOWN,PA
15906,008967614,8967614,PENELEC,15906,JOHNSTOWN,PA
15909,008967614,8967614,PENELEC,15909,JOHNSTOWN,PA
15920,008967614,8967614,PENELEC,15920,Armagh,PA
15921,008967614,8967614,PENELEC,15921,BEAVERDALE,PA
15923,007911050EDC,007911050EDC,WPP,15923,BOLIVAR,PA
15923,008967614,8967614,PENELEC,15923,BOLIVAR,PA
15924,008967614,8967614,PENELEC,15924,Cairnbrook,PA
15925,008967614,8967614,PENELEC,15925,CASSANDRA,PA
15926,008967614,8967614,PENELEC,15926,CENTRAL CITY,PA
15927,008967614,8967614,PENELEC,15927,COLVER,PA
15928,008967614,8967614,PENELEC,15928,DAVIDSVILLE,PA
15929,008967614,8967614,PENELEC,15929,DILLTOWN,PA
15930,008967614,8967614,PENELEC,15930,DUNLO,PA
15931,008967614,8967614,PENELEC,15931,EBENSBURG,PA
15934,008967614,8967614,PENELEC,15934,ELTON,PA
15935,008967614,8967614,PENELEC,15935,HOLLSOPPLE,PA
15936,008967614,8967614,PENELEC,15936,HOOVERSVILLE,PA
15937,008967614,8967614,PENELEC,15937,Jerome,PA
15938,008967614,8967614,PENELEC,15938,LILLY,PA
15940,008967614,8967614,PENELEC,15940,LORETTO,PA
15942,008967614,8967614,PENELEC,15942,MINERAL POINT,PA
15943,008967614,8967614,PENELEC,15943,NANTY GLO,PA
15944,007911050EDC,007911050EDC,WPP,15944,NEW FLORENCE,PA
15944,008967614,8967614,PENELEC,15944,NEW FLORENCE,PA
15945,008967614,8967614,PENELEC,15945,PARKHILL,PA
15946,008967614,8967614,PENELEC,15946,PORTAGE,PA
15948,008967614,8967614,PENELEC,15948,REVLOC,PA
15949,008967614,8967614,PENELEC,15949,Robinson,PA
15951,008967614,8967614,PENELEC,15951,SAINT MICHAEL,PA
15952,008967614,8967614,PENELEC,15952,SALIX,PA
15953,008967614,8967614,PENELEC,15953,SEANOR,PA
15954,008967614,8967614,PENELEC,15954,SEWARD,PA
15955,008967614,8967614,PENELEC,15955,SIDMAN,PA
15956,008967614,8967614,PENELEC,15956,SOUTH FORK,PA
15958,008967614,8967614,PENELEC,15958,SUMMERHILL,PA
15960,008967614,8967614,PENELEC,15960,TWIN ROCKS,PA
15961,008967614,8967614,PENELEC,15961,VINTONDALE,PA
15962,008967614,8967614,PENELEC,15962,WILMORE,PA
15963,008967614,8967614,PENELEC,15963,WINDBER,PA
16001,007912736,7912736,PENN,16001,BUTLER,PA
16001,007911050EDC,007911050EDC,WPP,16001,BUTLER,PA
16002,007912736,7912736,PENN,16002,BUTLER,PA
16002,007911050EDC,007911050EDC,WPP,16002,BUTLER,PA
16020,007911050EDC,007911050EDC,WPP,16020,BOYERS,PA
16022,007911050EDC,007911050EDC,WPP,16022,BRUIN,PA
16023,007911050EDC,007911050EDC,WPP,16023,CABOT,PA
16024,007912736,7912736,PENN,16024,Callery,PA
16025,007911050EDC,007911050EDC,WPP,16025,CHICORA,PA
16027,007912736,7912736,PENN,16027,Connoquenessing,PA
16028,007911050EDC,007911050EDC,WPP,16028,EAST BRADY,PA
16029,007911050EDC,007911050EDC,WPP,16029,EAST BUTLER,PA
16030,007911050EDC,007911050EDC,WPP,16030,EAU CLAIRE,PA
16033,007912736,7912736,PENN,16033,EVANS CITY,PA
16034,007911050EDC,007911050EDC,WPP,16034,FENELTON,PA
16035,007911050EDC,007911050EDC,WPP,16035,FORESTVILLE,PA
16036,008967614,8967614,PENELEC,16036,FOXBURG,PA
16037,007912736,7912736,PENN,16037,HARMONY,PA
16037,007911050EDC,007911050EDC,WPP,16037,HARMONY,PA
16038,007912736,7912736,PENN,16038,HARRISVILLE,PA
16038,007911050EDC,007911050EDC,WPP,16038,HARRISVILLE,PA
16038,008967614,8967614,PENELEC,16038,HARRISVILLE,PA
16040,007911050EDC,007911050EDC,WPP,16040,HILLIARDS,PA
16041,007911050EDC,007911050EDC,WPP,16041,KARNS CITY,PA
16045,007911050EDC,007911050EDC,WPP,16045,LYNDORA,PA
16046,007912736,7912736,PENN,16046,MARS,PA
16046,007911050EDC,007911050EDC,WPP,16046,MARS,PA
16048,007911050EDC,007911050EDC,WPP,16048,NORTH WASHINGTON,PA
16049,007911050EDC,007911050EDC,WPP,16049,PARKER,PA
16049,008967614,8967614,PENELEC,16049,PARKER,PA
16050,007911050EDC,007911050EDC,WPP,16050,PETROLIA,PA
16051,007912736,7912736,PENN,16051,Portersville,PA
16051,007911050EDC,007911050EDC,WPP,16051,Portersville,PA
16052,007912736,7912736,PENN,16052,PROSPECT,PA
16052,007911050EDC,007911050EDC,WPP,16052,PROSPECT,PA
16053,007912736,7912736,PENN,16053,RENFREW,PA
16053,007911050EDC,007911050EDC,WPP,16053,RENFREW,PA
16054,008967614,8967614,PENELEC,16054,SAINT PETERSBURG,PA
16055,007911050EDC,007911050EDC,WPP,16055,SARVER,PA
16056,007911050EDC,007911050EDC,WPP,16056,SAXONBURG,PA
16057,007912736,7912736,PENN,16057,SLIPPERY ROCK,PA
16057,007911050EDC,007911050EDC,WPP,16057,SLIPPERY ROCK,PA
16059,007915606,7915606,DUQ,16059,VALENCIA,PA
16059,007912736,7912736,PENN,16059,VALENCIA,PA
16059,007911050EDC,007911050EDC,WPP,16059,VALENCIA,PA
16061,007911050EDC,007911050EDC,WPP,16061,WEST SUNBURY,PA
16063,007915606,7915606,DUQ,16063,ZELIENOPLE,PA
16063,007912736,7912736,PENN,16063,ZELIENOPLE,PA
16066,007912736,7912736,PENN,16066,CRANBERRY TOWNSHIP,PA
16101,007912736,7912736,PENN,16101,NEW CASTLE,PA
16102,007912736,7912736,PENN,16102,NEW CASTLE,PA
16105,007912736,7912736,PENN,16105,NEW CASTLE,PA
16110,007912736,7912736,PENN,16110,Adamsville,PA
16111,007912736,7912736,PENN,16111,ATLANTIC,PA
16112,007912736,7912736,PENN,16112,BESSEMER,PA
16113,007912736,7912736,PENN,16113,CLARK,PA
16114,007912736,7912736,PENN,16114,CLARKS MILLS,PA
